id,video_id,buffering_bitrate_audio,buffering_bitrate_video,buffering_state,buffering_vmaf,duration,framerate,player_state,playing_bitrate_video,playing_bitrate_audio,playing_vmaf,position,rendering_state,resolution,segment_position,timestamp,total_corrupted_frames,total_dropped_frames,total_frames,volume,bitrate
11732,5,,,Pre-buffering,,,,Loading,,,,,Waiting for decoder,,,2022-06-13T15:52:48.883,,,,,
11733,5,96,1721,Normal,95,2779.250,24.000,Normal,1721,96,95,0.001,Waiting for decoder,1920x1080,0.001,2022-06-13T15:52:49.882,0,0,0,100,
11734,5,96,1721,Normal,95,2779.250,24.000,Normal,1721,96,95,0.001,Waiting for decoder,1920x1080,0.001,2022-06-13T15:52:50.886,0,0,0,100,
11735,5,96,1721,Normal,95,2779.250,24.000,Normal,1721,96,95,0.887,Playing,1920x1080,0.887,2022-06-13T15:52:51.883,0,1,25,100,1721
11736,5,96,1721,Normal,95,2779.250,24.000,Normal,1721,96,95,1.684,Playing,1920x1080,1.684,2022-06-13T15:52:52.882,0,1,50,100,1721
11737,5,96,1721,Normal,95,2779.250,24.000,Normal,1721,96,95,2.858,Playing,1920x1080,2.858,2022-06-13T15:52:53.882,0,1,74,100,1721
11738,5,96,1721,Normal,95,2779.250,24.000,Normal,1721,96,95,3.900,Playing,1920x1080,3.900,2022-06-13T15:52:54.887,0,1,98,100,1721
11739,5,96,1721,Normal,95,2779.250,24.000,Normal,1721,96,95,4.904,Playing,1920x1080,4.904,2022-06-13T15:52:55.885,0,1,122,100,1721
11740,5,96,1721,Normal,95,2779.250,24.000,Normal,1721,96,95,5.862,Playing,1920x1080,5.862,2022-06-13T15:52:56.894,0,1,146,100,1721
11741,5,96,1721,Normal,95,2779.250,24.000,Normal,1721,96,95,6.756,Playing,1920x1080,6.756,2022-06-13T15:52:57.891,0,1,167,100,1721
11742,5,96,1721,Normal,95,2779.250,24.000,Normal,1721,96,95,7.814,Playing,1920x1080,7.814,2022-06-13T15:52:58.884,0,1,188,100,1721
11743,5,96,1721,Normal,95,2779.250,24.000,Normal,1721,96,95,8.884,Playing,1920x1080,8.884,2022-06-13T15:52:59.888,0,1,212,100,1721
11744,5,96,1721,Normal,95,2779.250,24.000,Normal,1721,96,95,9.669,Playing,1920x1080,9.669,2022-06-13T15:53:00.885,0,1,236,100,1721
11745,5,96,1721,Normal,95,2779.250,24.000,Normal,1721,96,95,10.731,Playing,1920x1080,10.731,2022-06-13T15:53:01.893,0,1,261,100,1721
11746,5,96,1721,Normal,95,2779.250,24.000,Normal,1721,96,95,11.801,Playing,1920x1080,11.801,2022-06-13T15:53:02.889,0,1,285,100,1721
11747,5,96,1721,Normal,95,2779.250,24.000,Normal,1721,96,95,12.861,Playing,1920x1080,12.861,2022-06-13T15:53:03.883,0,1,309,100,1721
11748,5,96,1721,Normal,95,2779.250,24.000,Normal,1721,96,95,13.920,Playing,1920x1080,13.920,2022-06-13T15:53:04.889,0,1,333,100,1721
11749,5,96,1721,Normal,95,2779.250,24.000,Normal,1721,96,95,14.720,Playing,1920x1080,14.720,2022-06-13T15:53:05.888,0,1,357,100,1721
11750,5,96,1721,Normal,95,2779.250,24.000,Normal,1721,96,95,15.781,Playing,1920x1080,15.781,2022-06-13T15:53:06.882,0,1,381,100,1721
11751,5,96,1721,Normal,95,2779.250,24.000,Normal,1721,96,95,16.868,Playing,1920x1080,16.868,2022-06-13T15:53:07.895,0,1,406,100,1721
