id,video_id,buffering_bitrate_audio,buffering_bitrate_video,buffering_state,buffering_vmaf,duration,framerate,player_state,playing_bitrate_video,playing_bitrate_audio,playing_vmaf,position,rendering_state,resolution,segment_position,timestamp,total_corrupted_frames,total_dropped_frames,total_frames,volume,bitrate
6382,3,,,Pre-buffering,,,,Loading,,,,,Waiting for decoder,,,2022-06-13T13:29:16.235,,,,,
6383,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,0.008,Playing,1920x1080,0.008,2022-06-13T13:29:17.331,0,0,4,100,
6384,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,0.008,Playing,1920x1080,0.008,2022-06-13T13:29:18.235,0,0,4,100,
6385,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,0.896,Playing,1920x1080,0.896,2022-06-13T13:29:19.235,0,1,29,100,4895
6386,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,1.986,Playing,1920x1080,1.986,2022-06-13T13:29:20.235,0,1,53,100,4895
6387,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,3.026,Playing,1920x1080,3.026,2022-06-13T13:29:21.234,0,1,78,100,4895
6388,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,3.876,Playing,1920x1080,3.876,2022-06-13T13:29:22.235,0,1,101,100,4895
6389,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,5.037,Playing,1920x1080,5.037,2022-06-13T13:29:23.236,0,1,126,100,4895
6390,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,6.047,Playing,1920x1080,6.047,2022-06-13T13:29:24.240,0,1,150,100,4895
6391,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,7.024,Playing,1920x1080,7.024,2022-06-13T13:29:25.241,0,1,174,100,4895
6392,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,8.093,Playing,1920x1080,8.093,2022-06-13T13:29:26.236,0,1,198,100,4895
6393,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,8.891,Playing,1920x1080,8.891,2022-06-13T13:29:27.240,0,1,222,100,4895
6394,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,9.949,Playing,1920x1080,9.949,2022-06-13T13:29:28.246,0,1,247,100,4895
6395,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,11.006,Playing,1920x1080,11.006,2022-06-13T13:29:29.238,0,1,271,100,4895
6396,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,12.068,Playing,1920x1080,12.068,2022-06-13T13:29:30.242,0,1,295,100,4895
6397,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,12.879,Playing,1920x1080,12.879,2022-06-13T13:29:31.238,0,1,319,100,4895
6398,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,13.931,Playing,1920x1080,13.931,2022-06-13T13:29:32.237,0,1,343,100,4895
6399,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,14.990,Playing,1920x1080,14.990,2022-06-13T13:29:33.242,0,1,367,100,4895
6400,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,16.065,Playing,1920x1080,16.065,2022-06-13T13:29:34.246,0,1,391,100,4895
6401,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,17.119,Playing,1920x1080,17.119,2022-06-13T13:29:35.246,0,1,415,100,4895
6402,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,17.926,Playing,1920x1080,17.926,2022-06-13T13:29:36.235,0,1,440,100,4895
6403,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,18.982,Playing,1920x1080,18.982,2022-06-13T13:29:37.236,0,1,464,100,4895
6404,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,20.039,Playing,1920x1080,20.039,2022-06-13T13:29:38.237,0,1,488,100,4895
6405,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,21.099,Playing,1920x1080,21.099,2022-06-13T13:29:39.248,0,1,512,100,4895
6406,3,96,4895,Normal,95,2715.003,23.976,Normal,4895,96,95,22.166,Playing,1920x1080,22.166,2022-06-13T13:29:40.244,0,1,536,100,4895
