id,video_id,buffering_bitrate_audio,buffering_bitrate_video,buffering_state,buffering_vmaf,duration,framerate,player_state,playing_bitrate_video,playing_bitrate_audio,playing_vmaf,position,rendering_state,resolution,segment_position,timestamp,total_corrupted_frames,total_dropped_frames,total_frames,volume,bitrate
14346,6,,,Pre-buffering,,,,Loading,,,,,Waiting for decoder,,,2022-06-14T20:32:16.430,,,,,
14347,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,0.120,Playing,1920x1080,0.120,2022-06-14T20:32:17.614,0,3,7,100,
14348,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,0.120,Playing,1920x1080,0.120,2022-06-14T20:32:18.430,0,3,7,100,
14349,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,1.191,Playing,1920x1080,1.191,2022-06-14T20:32:19.430,0,4,32,100,1094
14350,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,1.936,Playing,1920x1080,1.936,2022-06-14T20:32:20.430,0,4,56,100,1094
14351,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,2.999,Playing,1920x1080,2.999,2022-06-14T20:32:21.430,0,4,80,100,1094
14352,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,5.655,Playing,1920x1080,5.655,2022-06-14T20:32:23.274,0,4,111,100,1094
14353,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,6.717,Playing,1920x1080,6.717,2022-06-14T20:32:24.286,0,4,111,100,1094
14354,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,6.717,Playing,1920x1080,6.717,2022-06-14T20:32:25.276,0,4,111,100,1094
14355,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,8.843,Playing,1920x1080,8.843,2022-06-14T20:32:26.278,0,4,111,100,1094
14356,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,9.640,Playing,1920x1080,9.640,2022-06-14T20:32:27.274,0,4,111,100,1094
14357,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,10.702,Playing,1920x1080,10.702,2022-06-14T20:32:28.276,0,4,111,100,1094
14358,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,10.702,Playing,1920x1080,10.702,2022-06-14T20:32:29.280,0,4,111,100,1094
14359,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,11.766,Playing,1920x1080,11.766,2022-06-14T20:32:30.274,0,4,111,100,1094
14360,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,13.626,Playing,1920x1080,13.626,2022-06-14T20:32:31.280,0,4,111,100,1094
14361,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,13.626,Playing,1920x1080,13.626,2022-06-14T20:32:32.276,0,4,111,100,1094
14362,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,15.728,Playing,1920x1080,15.728,2022-06-14T20:32:33.296,0,4,111,100,1094
14363,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,15.728,Playing,1920x1080,15.728,2022-06-14T20:32:34.283,0,4,111,100,1094
14364,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,17.590,Playing,1920x1080,17.590,2022-06-14T20:32:35.273,0,4,111,100,1094
14365,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,18.652,Playing,1920x1080,18.652,2022-06-14T20:32:36.282,0,4,111,100,1094
14366,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,18.652,Playing,1920x1080,18.652,2022-06-14T20:32:37.292,0,4,111,100,1094
14367,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,20.775,Playing,1920x1080,20.775,2022-06-14T20:32:38.278,0,4,111,100,1094
14368,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,20.775,Playing,1920x1080,20.775,2022-06-14T20:32:39.273,0,4,111,100,1094
14369,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,22.635,Playing,1920x1080,22.635,2022-06-14T20:32:40.277,0,4,111,100,1094
14370,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,23.698,Playing,1920x1080,23.698,2022-06-14T20:32:41.291,0,4,111,100,1094
14371,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,24.760,Playing,1920x1080,24.760,2022-06-14T20:32:42.281,0,4,111,100,1094
14372,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,24.760,Playing,1920x1080,24.760,2022-06-14T20:32:43.282,0,4,111,100,1094
14373,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,26.622,Playing,1920x1080,26.622,2022-06-14T20:32:44.275,0,4,111,100,1094
14374,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,27.681,Playing,1920x1080,27.681,2022-06-14T20:32:45.300,0,4,111,100,1094
14375,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,27.681,Playing,1920x1080,27.681,2022-06-14T20:32:46.298,0,4,111,100,1094
14376,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,29.817,Playing,1920x1080,29.817,2022-06-14T20:32:47.277,0,4,111,100,1094
14377,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,30.604,Playing,1920x1080,30.604,2022-06-14T20:32:48.281,0,4,111,100,1094
14378,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,31.669,Playing,1920x1080,31.669,2022-06-14T20:32:49.279,0,4,111,100,1094
14379,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,32.730,Playing,1920x1080,32.730,2022-06-14T20:32:50.281,0,4,111,100,1094
14380,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,32.730,Playing,1920x1080,32.730,2022-06-14T20:32:51.275,0,4,111,100,1094
14381,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,34.589,Playing,1920x1080,34.589,2022-06-14T20:32:52.289,0,4,111,100,1094
14382,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,35.631,Playing,1920x1080,35.631,2022-06-14T20:32:53.292,0,4,111,100,1094
14383,6,96,1094,Normal,94,2695.567,23.976,Normal,1094,96,94,35.631,Playing,1920x1080,35.631,2022-06-14T20:32:54.280,0,4,111,100,1094
