id,video_id,buffering_bitrate_audio,buffering_bitrate_video,buffering_state,buffering_vmaf,duration,framerate,player_state,playing_bitrate_video,playing_bitrate_audio,playing_vmaf,position,rendering_state,resolution,segment_position,timestamp,total_corrupted_frames,total_dropped_frames,total_frames,volume,bitrate
1,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,2168.001,Waiting for decoder,1920x1080,2168.001,2022-06-11T13:21:50.501,0,0,0,68,
2,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,2168.001,Waiting for decoder,1920x1080,2168.001,2022-06-11T13:21:51.501,0,0,0,68,
3,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,2168.057,Playing,1920x1080,2168.057,2022-06-11T13:21:52.498,0,0,35,68,
4,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,2168.982,Playing,1920x1080,2168.982,2022-06-11T13:21:53.498,0,0,59,68,3084
5,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,2170.115,Playing,1920x1080,2170.115,2022-06-11T13:21:54.498,0,0,83,68,3084
6,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,2171.097,Playing,1920x1080,2171.097,2022-06-11T13:21:55.503,0,0,107,68,3084
7,1,96,3084,Pre-buffering,,3550.338,23.976,Normal,,,,47.077,Waiting for decoder,,47.077,2022-06-11T13:21:56.498,0,0,125,68,3084
8,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,47.522,Playing,1920x1080,47.522,2022-06-11T13:21:57.502,0,0,179,68,3084
9,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,48.620,Playing,1920x1080,48.620,2022-06-11T13:21:58.499,0,0,203,68,3084
10,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,49.680,Playing,1920x1080,49.680,2022-06-11T13:21:59.499,0,0,227,68,3084
11,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,50.453,Playing,1920x1080,50.453,2022-06-11T13:22:00.499,0,0,251,68,3084
12,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,51.607,Playing,1920x1080,51.607,2022-06-11T13:22:01.499,0,0,275,68,3084
13,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,52.590,Playing,1920x1080,52.590,2022-06-11T13:22:02.500,0,0,299,68,3084
14,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,53.629,Playing,1920x1080,53.629,2022-06-11T13:22:03.498,0,0,323,68,3084
15,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,54.569,Playing,1920x1080,54.569,2022-06-11T13:22:04.501,0,0,347,68,3084
16,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,55.490,Playing,1920x1080,55.490,2022-06-11T13:22:05.504,0,0,372,68,3084
17,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,56.552,Playing,1920x1080,56.552,2022-06-11T13:22:06.501,0,0,396,68,3084
18,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,251.075,Waiting for decoder,1920x1080,251.075,2022-06-11T13:22:07.498,0,0,525,68,3084
19,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,251.932,Playing,1920x1080,251.932,2022-06-11T13:22:08.504,0,0,556,68,3084
20,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,252.831,Playing,1920x1080,252.831,2022-06-11T13:22:09.503,0,0,580,68,3084
21,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,253.894,Playing,1920x1080,253.894,2022-06-11T13:22:10.498,0,0,604,68,3084
22,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,254.800,Playing,1920x1080,254.800,2022-06-11T13:22:11.498,0,0,628,68,3084
23,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,255.769,Playing,1920x1080,255.769,2022-06-11T13:22:12.503,0,0,652,68,3084
24,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,256.815,Playing,1920x1080,256.815,2022-06-11T13:22:13.500,0,0,677,68,3084
25,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,257.891,Playing,1920x1080,257.891,2022-06-11T13:22:14.499,0,0,701,68,3084
26,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,258.941,Playing,1920x1080,258.941,2022-06-11T13:22:15.498,0,0,725,68,3084
27,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,259.738,Playing,1920x1080,259.738,2022-06-11T13:22:16.500,0,0,749,68,3084
28,1,96,3084,Normal,95,3550.338,23.976,Normal,3084,96,95,260.814,Playing,1920x1080,260.814,2022-06-11T13:22:17.506,0,0,773,68,3084
