id,video_id,buffering_bitrate_audio,buffering_bitrate_video,buffering_state,buffering_vmaf,duration,framerate,player_state,playing_bitrate_video,playing_bitrate_audio,playing_vmaf,position,rendering_state,resolution,segment_position,timestamp,total_corrupted_frames,total_dropped_frames,total_frames,volume,bitrate
3326,2,96,2602,Normal,95,3211.791,23.976,Normal,2602,96,95,0.001,Waiting for decoder,1920x1080,0.001,2022-06-13T12:10:00.790,0,0,0,100,
3327,2,96,2602,Normal,95,3211.791,23.976,Normal,2602,96,95,0.001,Waiting for decoder,1920x1080,0.001,2022-06-13T12:10:01.413,0,0,0,100,
3328,2,96,2602,Normal,95,3211.791,23.976,Normal,2602,96,95,0.001,Waiting for decoder,1920x1080,0.001,2022-06-13T12:10:02.421,0,0,0,100,
3329,2,96,2602,Normal,95,3211.791,23.976,Normal,2602,96,95,0.691,Playing,1920x1080,0.691,2022-06-13T12:10:03.445,0,3,23,100,2602
3330,2,96,2602,Normal,95,3211.791,23.976,Normal,2602,96,95,1.758,Playing,1920x1080,1.758,2022-06-13T12:10:04.414,0,3,47,100,2602
3331,2,96,2602,Normal,95,3211.791,23.976,Normal,2602,96,95,2.553,Playing,1920x1080,2.553,2022-06-13T12:10:05.414,0,3,71,100,2602
3332,2,96,2602,Normal,95,3211.791,23.976,Normal,2602,96,95,3.613,Playing,1920x1080,3.613,2022-06-13T12:10:06.413,0,3,95,100,2602
3333,2,96,2602,Normal,95,3211.791,23.976,Normal,2602,96,95,4.787,Playing,1920x1080,4.787,2022-06-13T12:10:07.420,0,3,119,100,2602
3334,2,96,2602,Normal,95,3211.791,23.976,Normal,2602,96,95,5.784,Playing,1920x1080,5.784,2022-06-13T12:10:08.414,0,3,143,100,2602
3335,2,96,2602,Normal,95,3211.791,23.976,Normal,2602,96,95,6.582,Playing,1920x1080,6.582,2022-06-13T12:10:09.415,0,3,167,100,2602
3336,2,96,2602,Normal,95,3211.791,23.976,Normal,2602,96,95,7.644,Playing,1920x1080,7.644,2022-06-13T12:10:10.420,0,3,191,100,2602
3337,2,96,2602,Normal,95,3211.791,23.976,Normal,2602,96,95,8.732,Playing,1920x1080,8.732,2022-06-13T12:10:11.416,0,3,215,100,2602
3338,2,96,2602,Normal,95,3211.791,23.976,Normal,2602,96,95,9.781,Playing,1920x1080,9.781,2022-06-13T12:10:12.415,0,3,240,100,2602
3339,2,96,2602,Normal,95,3211.791,23.976,Normal,2602,96,95,10.570,Playing,1920x1080,10.570,2022-06-13T12:10:13.419,0,3,264,100,2602
3340,2,96,2602,Normal,95,3211.791,23.976,Normal,2602,96,95,11.629,Playing,1920x1080,11.629,2022-06-13T12:10:14.417,0,3,288,100,2602
3341,2,96,2602,Normal,95,3211.791,23.976,Normal,2602,96,95,12.715,Playing,1920x1080,12.715,2022-06-13T12:10:15.428,0,3,312,100,2602
